FIRST			1395	1.92		1751	2.41		490	0.68		91	0.13		155	0.21		717	0.99		34463	47.51		1092	1.51		410	0.57		30151	41.56		1827	2.52		72542	- 
SECOND			14	15.73		12	13.48		17	19.10			Excluded		9	10.11		8	8.99		8	8.99		2	2.25		4	4.49		13	14.61		2	2.25		89	  2
	TOTAL		1409	1.94		1763	2.43		507	0.70					164	0.23		725	1.00		34471	47.52		1094	1.51		414	0.57		30164	41.58		1829	2.52		72540	  2
THIRD			16	9.82		14	8.59		21	12.88						Excluded		24	14.72		27	16.56		8	4.91		7	4.29		20	12.27		26	15.95		163	  1
	TOTAL		1425	1.96		1777	2.45		528	0.73								749	1.03		34498	47.56		1102	1.52		421	0.58		30184	41.61		1855	2.56		72539	  3
FOURTH			59	14.01		52	12.35		7	1.66								20	4.75		55	13.06		46	10.93			Excluded		138	32.78		44	10.45		421	  0
	TOTAL		1484	2.05		1829	2.52		535	0.74								769	1.06		34553	47.63		1148	1.58					30322	41.80		1899	2.62		72539	  3
FIFTH			39	7.33		88	16.54			Excluded								50	9.40		87	16.35		24	4.51					205	38.53		39	7.33		532	  3
	TOTAL		1523	2.10		1917	2.64											819	1.13		34640	47.76		1172	1.62					30527	42.09		1938	2.67		72536	  6
SIXTH			129	15.87		125	15.38												Excluded		201	24.72		72	8.86					172	21.16		114	14.02		813	  6
	TOTAL		1652	2.28		2042	2.82														34841	48.04		1244	1.72					30699	42.33		2052	2.83		72530	  12
SEVENTH			103	8.31		144	11.62														321	25.91			Excluded					220	17.76		451	36.40		1239	  5
	TOTAL		1755	2.42		2186	3.01														35162	48.48								30919	42.63		2503	3.45		72525	  17
EIGHTH				Excluded		1290	74.35														150	8.65								136	7.84		159	9.16		1735	  20
	TOTAL					3476	4.79														35312	48.70								31055	42.83		2662	3.67		72505	  37
NINTH						1270	47.82														841	31.66								545	20.52			Excluded		2656	  6
	TOTAL					4746	6.55														36153	49.87								31600	43.59					72499	  43
TENTH							Excluded														3715	78.62								1010	21.38					4725	  21
	TOTAL																				39868	55.01								32610	44.99					72478	  64
																						Elected															
																																					
Lyne																																					
				DRIVER			VAILE			ROWSELL			BARRETT			STOKES																					
				Dennis			Mark			Marje			John Gregory			John O																					
				(ALP)			(NP)			(EFF)			(LP)			(DEM)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			28424	40.63		18670	26.69		2247	3.21		18668	26.68		1949	2.79		69958	- 																		
SECOND			782	40.25		238	12.25		606	31.19		317	16.31			Excluded		1943	  6																		
	TOTAL		29206	41.75		18908	27.03		2853	4.08		18985	27.14					69952	  6																		
THIRD			1371	48.60		880	31.19			Excluded		570	20.21					2821	  32																		
	TOTAL		30577	43.73		19788	28.30					19555	27.97					69920	  38																		
FOURTH			1416	7.24		18130	92.76						Excluded					19546	  9																		
	TOTAL		31993	45.76		37918	54.24											69911	  47																		
							Elected																														
																																					
Macarthur																																					
				FORRESTER			GADSBY			BETHUNE			HAVILAND																								
				Ron			Peter			Herb			Chris																								
				(LP)			(IND)			(IND)			(ALP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			30647	44.56		2478	3.60		3660	5.32		31990	46.51		68775	- 																					
SECOND			372	15.04			Excluded		1826	73.84		275	11.12		2473	  5																					
	TOTAL		31019	45.11					5486	7.98		32265	46.92		68770	  5																					
THIRD			2477	45.28						Excluded		2993	54.72		5470	  16																					
	TOTAL		33496	48.72								35258	51.28		68754	  21																					
													Elected																								
																																					
Mackellar																																					
				WILD			CARLTON			JOHNSON			KURYLENKO			MAHER																					
				Charles			James Joseph			Brian			Valdamar			Lesley																					
				(ALP)			(LP)			(DEM)			(NLP)			(CTA)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			24126	33.23		41100	56.61		5139	7.08		981	1.35		1253	1.73		72599	- 																		
SECOND			260	26.61		208	21.29		410	41.97			Excluded		99	10.13		977	  4																		
	TOTAL		24386	33.59		41308	56.90		5549	7.64					1352	1.86		72595	  4																		
THIRD			226	16.75		671	49.74		452	33.51						Excluded		1349	  3																		
	TOTAL		24612	33.90		41979	57.83		6001	8.27								72592	  7																		
FOURTH			3581	59.72		2415	40.28			Excluded								5996	  5																		
	TOTAL		28193	38.84		44394	61.16											72587	  12																		
							Elected																														
																																					
Macquarie																																					
				RICKARD			WEBSTER			IVANOVSKI			FAY			HUTCHINSON			DEAHM																		
				Jon Albert			Alasdair			Petar			Roger Andrew			Garth			Maggie																		
				(DEM)			(LP)			(GRN)			(NLP)			(IND)			(ALP)																		
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.															
FIRST			4620	6.65		30807	44.37		2633	3.79		344	0.50		1531	2.20		29503	42.49		69438	- 															
SECOND			44	12.68		50	14.41		117	33.72			Excluded		89	25.65		47	13.54		347	- 															
	TOTAL		4665	6.72		30859	44.44		2750	3.96					1620	2.33		29551	42.55		69445	- 															
THIRD			350	21.63		608	37.58		352	21.76						Excluded		308	19.04		1618	  2															
	TOTAL		5015	7.22		31467	45.31		3102	4.47								29859	43.00		69443	  2															
FOURTH			1739	56.15		446	14.40			Excluded								912	29.45		3097	  5															
	TOTAL		6754	9.73		31913	45.96											30771	44.31		69438	  7															
FIFTH				Excluded		2706	40.28											4012	59.72		6718	  36															
	TOTAL					34619	49.88											34783	50.12		69402	  43															
																			Elected																		
																																					
Mitchell																																					
				POSGATE			ANDERSON			CADMAN			KANAGHINES																								
				Roger			Charles			Alan Glyndwr			Julie																								
				(DEM)			(CAP)			(LP)			(ALP)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			3664	5.43		1005	1.49		43819	64.89		19036	28.19		67524	- 																					
SECOND			570	57.00			Excluded		320	32.00		110	11.00		1000	  5																					
	TOTAL		4234	6.27					44139	65.37		19146	28.36		67519	  5																					
THIRD				Excluded					2208	52.43		2003	47.57		4211	  23																					
	TOTAL								46347	68.67		21149	31.33		67496	  28																					
										Elected																											
																																					
Newcastle																																					
				WHELAN			BAINES			MORRIS			TURNER			KENDALL			WELSH			JACKSON			BLEFARI												
				James			Greg			Allan			Glenn			Jim			Ivan			Lewina			Frank												
				(GRN)			(DEM)			(ALP)			(LP)			(CTA)			(IND)						(IND)												
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.									
FIRST			5346	7.34		2109	2.90		41263	56.68		20021	27.50		762	1.05		2657	3.65		352	0.48		295	0.41		72805	- 									
SECOND			39	13.40		14	4.81		33	11.34		33	11.34		12	4.12		101	34.71		59	20.27			Excluded		291	  1									
	TOTAL		5388	7.40		2123	2.92		41301	56.72		20063	27.55		774	1.06		2759	3.79		413	0.57					72821	  1									
THIRD			167	40.63		37	9.00		67	16.30		28	6.81		15	3.65		97	23.60			Excluded					411	  2									
	TOTAL		5555	7.63		2160	2.97		41368	56.81		20091	27.59		789	1.08		2856	3.92								72819	  3									
FOURTH			92	11.70		62	7.89		135	17.18		333	42.37			Excluded		164	20.87								786	  3									
	TOTAL		5647	7.76		2222	3.05		41503	57.00		20424	28.05					3020	4.15								72816	  6									
FIFTH			1038	46.95			Excluded		618	27.95		272	12.30					283	12.80								2211	  11									
	TOTAL		6685	9.18					42121	57.85		20696	28.43					3303	4.54								72805	  17									
SIXTH			920	27.90					749	22.72		1628	49.38						Excluded								3297	  6									
	TOTAL		7605	10.45					42870	58.89		22324	30.67														72799	  23									
SEVENTH				Excluded					5813	76.53		1783	23.47														7596	  9									
	TOTAL								48683	66.88		24107	33.12														72790	  32									
										Elected																											
																																					
New England																																					
				WATT			HAUSFELD			SINCLAIR			WOODLEY																								
				Chris			Glen			Ian			Warren																								
				(ALP)			(IND)			(NP)			(IND)																								
Count			Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																					
FIRST			24268	34.21		1570	2.21		37386	52.70		7717	10.88		70941	- 																					
SECOND			480	30.63			Excluded		343	21.89		744	47.48		1567	  3																					
	TOTAL		24748	34.89					37729	53.19		8461	11.93		70938	  3																					
THIRD			3478	41.20					4964	58.80			Excluded		8442	  19																					
	TOTAL		28226	39.80					42693	60.20					70919	  22																					
										Elected																											
																																					
North Sydney																																					
				CARRAILL			ELSTONE			MCNEILLY			MACK			STOKES																					
				Stuart			Richard			Bruce			Ted			Ian																					
				(IND)			(ALP)			(LP)			(IND)			(NLP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			877	1.17		12759	16.99		34490	45.94		26535	35.34		422	0.56		75083	- 																		
SECOND			70	16.71		60	14.32		64	15.27		225	53.70			Excluded		419	  3																		
	TOTAL		947	1.26		12819	17.07		34554	46.02		26760	35.64					75080	  3																		
THIRD				Excluded		392	41.66		227	24.12		322	34.22					941	  6																		
	TOTAL					13211	17.60		34781	46.33		27082	36.07					75074	  9																		
FOURTH							Excluded		1373	10.40		11830	89.60					13203	  8																		
	TOTAL								36154	48.16		38912	51.84					75066	  17																		
													Elected																								
																																					
Page																																					
				O'NEILL			MARSHALL			INGLIS			FIKKE			EMERSON			PERRY			IRWIN			WOODS			OLEN			LEAN						
				Rhondda			Malcolm			D.M.			Elle			Mike			Antoinette			Ros			Harry			Lindsay			Graeme						
				(IND)			(LP)			(DEM)			(RCG)			(NP)			(NLP)			(IND)			(ALP)			(CAP)			(IND)						
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.			
FIRST			2447	3.33		12732	17.31		985	1.34		1766	2.40		21206	28.83		133	0.18		2891	3.93		30772	41.83		377	0.51		259	0.35		73568	- 			
SECOND			18	13.64		10	7.58		4	3.03		29	21.97		22	16.67			Excluded		22	16.67		22	16.67		2	1.52		3	2.27		132	  2			
	TOTAL		2464	3.35		12742	17.32		989	1.34		1795	2.44		21228	28.86					2912	3.96		30794	41.86		379	0.52		262	0.36		73565	  2			
THIRD			58	22.14		23	8.78		11	4.20		16	6.11		21	8.02					49	18.70		55	20.99		29	11.07			Excluded		262	  0			
	TOTAL		2522	3.43		12765	17.35		1000	1.36		1811	2.46		21249	28.88					2961	4.03		30849	41.93		408	0.55					73565	  2			
FOURTH			76	18.77		39	9.63		24	5.93		16	3.95		94	23.21					72	17.78		84	20.74			Excluded					405	  3			
	TOTAL		2598	3.53		12804	17.41		1024	1.39		1827	2.48		21343	29.01					3033	4.12		30933	42.05								73562	  5			
FIFTH			177	17.32		94	9.20			Excluded		292	28.57		61	5.97					174	17.03		224	21.92								1022	  2			
	TOTAL		2775	3.77		12898	17.53					2119	2.88		21404	29.10					3207	4.36		31157	42.36								73560	  7			
SIXTH			317	14.99		117	5.53						Excluded		98	4.63					621	29.36		962	45.48								2115	  4			
	TOTAL		3092	4.20		13015	17.69								21502	29.23					3828	5.20		32119	43.67								73556	  11			
SEVENTH				Excluded		772	25.13								972	31.64					875	28.48		453	14.75								3072	  20			
	TOTAL					13787	18.75								22474	30.56					4703	6.40		32572	44.29								73536	  31			
EIGHTH						834	17.86								772	16.53						Excluded		3064	65.61								4670	  33			
	TOTAL					14621	19.89								23246	31.63								35636	48.48								73503	  64			
NINTH							Excluded								13370	91.93								1173	8.07								14543	  78			
	TOTAL														36616	49.87								36809	50.13								73425	  142			
																									Elected												
																																					
Parkes																																					
				PLUMB			SETON			MCLENNAN			BREBNER			COBB																					
				Noel			Terrence F			David			Barry			Michael																					
				(DEM)			(IND)			(NLP)			(ALP)			(NP)																					
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.																		
FIRST			2333	3.11		2183	2.91		722	0.96		34160	45.52		35649	47.50		75047	- 																		
SECOND			132	18.38		249	34.68			Excluded		165	22.98		172	23.96		718	  4																		
	TOTAL		2465	3.28		2432	3.24					34325	45.74		35821	47.73		75043	  4																		
THIRD			1195	49.16			Excluded					540	22.21		696	28.63		2431	  1																		
	TOTAL		3660	4.88								34865	46.46		36517	48.66		75042	  5																		
FOURTH				Excluded								2240	61.71		1390	38.29		3630	  30																		
	TOTAL											37105	49.47		37907	50.53		75012	  35																		
																Elected																					
																																					
Parramatta																																					
				PAPADOPOULOS			FORSHAW			SHIELDS			RAWNSLEY			ROSIER			WILSON			ELLIOTT															
				Sam			Rodney James			John H.			Max			Bill			John			Paul															
				(IND)			(NLP)			(CTA)			(LP)			(DEM)			(CAP)			(ALP)															
Count			Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Votes	%		Total	Exh.												
FIRST			1887	2.60		431	0.59		1044	1.44		30681	42.21		2399	3.30		458	0.63		35793	49.24		72693	- 												
SECOND			141	32.79			Excluded		50	11.63		49	11.40		119	27.67		24	5.58		47	10.93		430	  1												
	TOTAL		2028	2.79					1094	1.50		30730	42.27		2518	3.46		482	0.66		35840	49.30		72692	  1												
THIRD			58	12.18					42	8.82		113	23.74		133	27.94			Excluded		130	27.31		476	  6												
	TOTAL		2086	2.87					1136	1.56		30843	42.43		2651	3.65					35970	49.49		72686	  7												
FOURTH			198	17.51						Excluded		618	54.64		144	12.73					171	15.12		1131	  5												
